year,country,iso_code,fossil_twh,renewables_twh,total_twh,fossil_pct,renew_pct
1998,Israel,ISR,232.721,0.074,232.79500000000002,99.97,0.03
1998,Italy,ITA,1877.466,137.116,2014.5819999999999,93.19,6.81
1998,Japan,JPN,4837.621,314.224,5151.845,93.9,6.1
1998,Kazakhstan,KAZ,414.593,18.159,432.752,95.8,4.2
1998,Latvia,LVA,32.694,12.768,45.462,71.92,28.08
1998,Lithuania,LTU,66.465,1.233,67.698000000000008,98.18,1.82
1998,Luxembourg,LUX,32.561,0.427,32.988,98.71,1.29
1998,Malaysia,MYS,482.262,13.179,495.441,97.34,2.66
1998,Mexico,MEX,1457.507,90.375,1547.882,94.16,5.84
1998,Morocco,MAR,108.957,5.255,114.21199999999999,95.4,4.6
1998,Netherlands,NLD,987.822,7.311,995.133,99.27,0.73
1998,New Zealand,NZL,133.419,84.603,218.022,61.2,38.8
1998,North Macedonia,MKD,30.722,3.202,33.924,90.56,9.44
1998,Norway,NOR,167.271,343.027,510.298,32.78,67.22
1998,Oman,OMN,69.18,0.0,69.18,100.0,0.0
1998,Pakistan,PAK,381.446,71.287,452.73300000000006,84.25,15.75
1998,Peru,PER,97.809,41.235,139.04399999999998,70.34,29.66
1998,Philippines,PHL,261.036,40.274,301.31,86.63,13.37
1998,Poland,POL,1096.658,7.542,1104.1999999999998,99.32,0.68
1998,Portugal,PRT,235.43,42.082,277.512,84.84,15.16
1998,Romania,ROU,407.926,55.86,463.786,87.96,12.04
1998,Russia,RUS,6234.794,468.848,6703.642,93.01,6.99
1998,Saudi Arabia,SAU,1252.577,0.0,1252.577,100.0,0.0
1998,Singapore,SGP,417.727,0.782,418.50899999999996,99.81,0.19
1998,Slovakia,SVK,164.573,12.617,177.19,92.88,7.12
1998,Slovenia,SVN,55.713,10.202,65.915,84.52,15.48
1998,South Africa,ZAF,1100.979,5.454,1106.433,99.51,0.49
1998,South Korea,KOR,1681.373,12.857,1694.23,99.24,0.76
1998,Spain,ESP,1124.007,109.482,1233.489,91.12,8.88
1998,Sweden,SWE,270.739,230.802,501.54099999999994,53.98,46.02
1998,Switzerland,CHE,183.323,101.218,284.541,64.43,35.57
1998,Taiwan,TWN,791.162,20.277,811.43900000000008,97.5,2.5
1998,Thailand,THA,659.187,16.035,675.222,97.63,2.37
1998,Turkey,TUR,705.569,125.897,831.466,84.86,15.14
1998,Ukraine,UKR,1344.613,46.549,1391.162,96.65,3.35
1998,United Kingdom,GBR,2343.327,26.199,2369.5260000000003,98.89,1.11
1998,United States,USA,22302.24,1198.005,23500.245000000003,94.9,5.1
1998,Uzbekistan,UZB,500.983,17.026,518.009,96.71,3.29
1998,Venezuela,VEN,623.453,171.278,794.731,78.45,21.55
1998,Vietnam,VNM,148.802,32.808,181.60999999999999,81.93,18.07
1999,Algeria,DZA,310.834,0.6,311.434,99.81,0.19
1999,Argentina,ARG,611.693,64.209,675.902,90.5,9.5
1999,Australia,AUS,1245.338,52.01,1297.348,95.99,4.01
1999,Austria,AUT,264.264,125.785,390.049,67.75,32.25
1999,Azerbaijan,AZE,121.9,4.453,126.35300000000001,96.48,3.52
1999,Bangladesh,BGD,124.522,2.463,126.985,98.06,1.94
1999,Belarus,BLR,247.36,0.056,247.41600000000003,99.98,0.02
1999,Belgium,BEL,588.424,2.63,591.054,99.56,0.44
1999,Brazil,BRA,1264.015,979.318,2243.333,56.35,43.65
1999,Bulgaria,BGR,164.306,8.141,172.447,95.28,4.72
1999,Canada,CAN,2293.156,1050.671,3343.827,68.58,31.42
1999,Chile,CHL,248.339,44.776,293.115,84.72,15.28
1999,China,CHN,10752.908,590.742,11343.65,94.79,5.21
1999,Colombia,COL,221.763,101.111,322.874,68.68,31.32
1999,Croatia,HRV,80.419,21.695,102.114,78.75,21.25
1999,Czechia,CZE,403.444,7.642,411.086,98.14,1.86
1999,Denmark,DNK,232.789,13.26,246.04899999999998,94.61,5.39
1999,Ecuador,ECU,89.009,21.222,110.231,80.75,19.25
1999,Egypt,EGY,497.11,39.779,536.889,92.59,7.41
1999,Estonia,EST,53.684,0.053,53.736999999999995,99.9,0.1
1999,Finland,FIN,227.324,64.636,291.96000000000004,77.86,22.14
1999,France,FRA,1722.829,226.706,1949.5349999999999,88.37,11.63
1999,Germany,DEU,3392.88,88.292,3481.172,97.46,2.54
1999,Greece,GRC,340.644,14.061,354.705,96.04,3.96
1999,Hong Kong,HKG,188.622,0.0,188.622,100.0,0.0
1999,Hungary,HUN,248.597,0.743,249.34,99.7,0.3
1999,India,IND,3260.487,252.887,3513.3740000000003,92.8,7.2
1999,Indonesia,IDN,1045.11,41.876,1086.9859999999999,96.15,3.85
1999,Iran,IRN,1316.257,15.311,1331.568,98.85,1.15
1999,Ireland,IRL,162.192,3.345,165.537,97.98,2.02
1999,Israel,ISR,241.175,0.098,241.27300000000002,99.96,0.04
1999,Italy,ITA,1919.906,151.477,2071.383,92.69,7.31
1999,Japan,JPN,4976.206,299.939,5276.145,94.32,5.68
1999,Kazakhstan,KAZ,388.829,18.132,406.961,95.54,4.46
1999,Latvia,LVA,30.436,8.158,38.594,78.86,21.14
1999,Lithuania,LTU,58.611,1.224,59.834999999999994,97.95,2.05
1999,Luxembourg,LUX,34.495,0.365,34.86,98.95,1.05
1999,Malaysia,MYS,507.097,22.331,529.428,95.78,4.22
1999,Mexico,MEX,1454.533,114.151,1568.684,92.72,7.28
1999,Morocco,MAR,116.052,2.44,118.492,97.94,2.06
1999,Netherlands,NLD,975.016,7.898,982.914,99.2,0.8
1999,New Zealand,NZL,141.677,78.256,219.933,64.42,35.58
1999,North Macedonia,MKD,28.397,4.107,32.504,87.36,12.64
1999,Norway,NOR,163.752,360.078,523.82999999999993,31.26,68.74
1999,Oman,OMN,78.621,0.0,78.621,100.0,0.0
1999,Pakistan,PAK,409.907,63.589,473.496,86.57,13.43
1999,Peru,PER,99.191,43.442,142.633,69.54,30.46
1999,Philippines,PHL,251.926,53.243,305.169,82.55,17.45
1999,Poland,POL,1075.722,7.0,1082.722,99.35,0.65
1999,Portugal,PRT,257.991,25.835,283.82599999999996,90.9,9.1
1999,Romania,ROU,352.338,54.083,406.42100000000005,86.69,13.31
1999,Russia,RUS,6265.97,474.748,6740.718,92.96,7.04
1999,Saudi Arabia,SAU,1275.43,0.0,1275.43,100.0,0.0
1999,Singapore,SGP,413.544,0.782,414.32599999999996,99.81,0.19
1999,Slovakia,SVK,160.844,13.23,174.07399999999998,92.4,7.6
1999,Slovenia,SVN,54.847,11.155,66.002,83.1,16.9
1999,South Africa,ZAF,1144.544,2.776,1147.3200000000002,99.76,0.24
1999,South Korea,KOR,1818.515,12.607,1831.122,99.31,0.69
1999,Spain,ESP,1195.437,81.273,1276.7099999999998,93.63,6.37
1999,Sweden,SWE,260.339,221.66,481.999,54.01,45.99
1999,Switzerland,CHE,182.433,120.733,303.166,60.18,39.82
1999,Taiwan,TWN,833.141,17.358,850.49899999999991,97.96,2.04
1999,Thailand,THA,704.06,11.51,715.56999999999994,98.39,1.61
1999,Turkey,TUR,706.355,103.256,809.611,87.25,12.75
1999,Ukraine,UKR,1333.733,42.365,1376.098,96.92,3.08
1999,United Kingdom,GBR,2340.451,29.24,2369.691,98.77,1.23
1999,United States,USA,22599.816,1190.098,23789.913999999997,95.0,5.0
1999,Uzbekistan,UZB,570.367,16.831,587.198,97.13,2.87
1999,Venezuela,VEN,616.18,179.194,795.37399999999991,77.47,22.53
1999,Vietnam,VNM,147.319,40.73,188.04899999999998,78.34,21.66
2000,Algeria,DZA,299.786,0.16,299.946,99.95,0.05
2000,Argentina,ARG,595.418,85.832,681.25,87.4,12.6
2000,Australia,AUS,1253.194,52.065,1305.259,96.01,3.99
2000,Austria,AUT,262.425,128.991,391.41600000000005,67.05,32.95
2000,Azerbaijan,AZE,127.519,4.536,132.055,96.57,3.43
2000,Bangladesh,BGD,133.906,2.215,136.121,98.37,1.63
2000,Belarus,BLR,254.98,0.08,255.06,99.97,0.03
2000,Belgium,BEL,603.482,3.221,606.703,99.47,0.53
2000,Brazil,BRA,1339.321,1000.287,2339.608,57.25,42.75
2000,Bulgaria,BGR,158.017,7.904,165.921,95.24,4.76
2000,Canada,CAN,2356.577,1085.778,3442.3550000000005,68.46,31.54
2000,Chile,CHL,246.58,60.812,307.392,80.22,19.78
2000,China,CHN,11085.259,667.533,11752.792,94.32,5.68
2000,Colombia,COL,221.474,92.711,314.185,70.49,29.51
2000,Croatia,HRV,77.465,19.084,96.549,80.23,19.77
2000,Czechia,CZE,428.373,7.569,435.942,98.26,1.74
2000,Denmark,DNK,219.737,16.783,236.51999999999998,92.9,7.1
2000,Ecuador,ECU,81.622,22.506,104.128,78.39,21.61
2000,Egypt,EGY,526.371,42.163,568.534,92.58,7.42
2000,Estonia,EST,55.297,0.19,55.486999999999995,99.66,0.34
2000,Finland,FIN,224.163,71.162,295.32500000000005,75.9,24.1
2000,France,FRA,1719.707,209.574,1929.2810000000002,89.14,10.86
2000,Germany,DEU,3391.776,115.143,3506.919,96.72,3.28
2000,Greece,GRC,360.798,12.254,373.052,96.72,3.28
2000,Hungary,HUN,239.832,0.734,240.566,99.69,0.31
2000,India,IND,3446.03,237.741,3683.771,93.55,6.45
2000,Indonesia,IDN,1120.133,43.444,1163.577,96.27,3.73
2000,Iran,IRN,1385.28,11.288,1396.568,99.19,0.81
2000,Ireland,IRL,169.822,3.527,173.349,97.97,2.03
2000,Israel,ISR,227.28,0.092,227.372,99.96,0.04
2000,Italy,ITA,1949.068,150.217,2099.285,92.84,7.16
2000,Japan,JPN,5035.611,301.353,5336.964,94.35,5.65
2000,Kazakhstan,KAZ,347.478,22.269,369.747,93.98,6.02
2000,Latvia,LVA,29.404,8.351,37.755,77.88,22.12
2000,Lithuania,LTU,53.142,1.003,54.145,98.15,1.85
2000,Luxembourg,LUX,36.694,0.51,37.204,98.63,1.37
2000,Malaysia,MYS,588.754,22.504,611.258,96.32,3.68
2000,Mexico,MEX,1552.956,116.992,1669.9479999999999,92.99,7.01
2000,Morocco,MAR,115.151,2.312,117.463,98.03,1.97
2000,Netherlands,NLD,986.377,9.322,995.699,99.06,0.94
2000,New Zealand,NZL,146.035,83.522,229.55700000000002,63.62,36.38
2000,North Macedonia,MKD,27.388,3.46,30.848000000000003,88.78,11.22
2000,Norway,NOR,160.233,420.279,580.512,27.6,72.4
2000,Pakistan,PAK,426.193,54.878,481.07099999999997,88.59,11.41
2000,Peru,PER,99.02,48.339,147.35899999999998,67.2,32.8
2000,Philippines,PHL,251.502,56.051,307.553,81.78,18.22
2000,Poland,POL,1010.577,6.948,1017.525,99.32,0.68
2000,Portugal,PRT,254.975,38.347,293.322,86.93,13.07
2000,Romania,ROU,361.152,43.698,404.84999999999997,89.21,10.79
2000,Russia,RUS,6357.776,485.409,6843.1849999999995,92.91,7.09
2000,Slovakia,SVK,157.799,13.647,171.446,92.04,7.96
2000,Slovenia,SVN,53.556,11.561,65.11699999999999,82.25,17.75
2000,South Africa,ZAF,1143.66,4.807,1148.467,99.58,0.42
2000,South Korea,KOR,1924.553,12.173,1936.726,99.37,0.63
2000,Spain,ESP,1244.066,107.06,1351.126,92.08,7.92
2000,Sweden,SWE,230.027,246.808,476.835,48.24,51.76
2000,Switzerland,CHE,178.189,111.628,289.817,61.48,38.52
2000,Taiwan,TWN,893.221,16.832,910.053,98.15,1.85
2000,Thailand,THA,722.848,19.102,741.94999999999993,97.43,2.57
2000,Turkey,TUR,772.528,92.15,864.678,89.34,10.66
2000,Ukraine,UKR,1332.646,33.355,1366.001,97.56,2.44
2000,United Kingdom,GBR,2392.876,30.23,2423.106,98.75,1.25
2000,United States,USA,23224.576,1069.079,24293.655000000002,95.6,4.4
2000,Uzbekistan,UZB,582.164,17.384,599.548,97.1,2.9
2000,Venezuela,VEN,632.364,185.953,818.317,77.28,22.72
2000,Vietnam,VNM,171.122,43.027,214.149,79.91,20.09
2001,Algeria,DZA,310.61,0.203,310.813,99.93,0.07
2001,Argentina,ARG,553.856,108.769,662.625,83.59,16.41
2001,Australia,AUS,1264.47,50.915,1315.385,96.13,3.87
2001,Austria,AUT,280.447,124.921,405.368,69.18,30.82
2001,Azerbaijan,AZE,123.405,3.822,127.227,97.0,3.0
2001,Bangladesh,BGD,152.668,2.917,155.585,98.13,1.87
2001,Belarus,BLR,247.872,0.088,247.96,99.96,0.04
2001,Belgium,BEL,602.887,3.31,606.19699999999989,99.45,0.55
2001,Brazil,BRA,1371.323,886.256,2257.579,60.74,39.26
2001,Bulgaria,BGR,164.595,5.103,169.698,96.99,3.01
2001,Canada,CAN,2350.008,1007.382,3357.39,70.0,30.0
2001,Chile,CHL,244.261,69.084,313.345,77.95,22.05
2001,China,CHN,11595.461,825.347,12420.807999999999,93.36,6.64
2001,Colombia,COL,222.343,94.521,316.864,70.17,29.83
2001,Croatia,HRV,80.421,21.094,101.51500000000001,79.22,20.78
2001,Czechia,CZE,435.464,8.228,443.692,98.15,1.85
2001,Denmark,DNK,219.657,17.56,237.217,92.6,7.4
2001,Ecuador,ECU,84.711,20.772,105.483,80.31,19.69
2001,Egypt,EGY,550.442,42.872,593.314,92.77,7.23
2001,Estonia,EST,57.751,0.092,57.842999999999996,99.84,0.16
2001,Finland,FIN,237.285,65.41,302.695,78.39,21.61
2001,France,FRA,1725.44,232.93,1958.3700000000001,88.11,11.89
2001,Germany,DEU,3460.381,119.494,3579.875,96.66,3.34
2001,Greece,GRC,367.392,8.634,376.026,97.7,2.3
2001,Hungary,HUN,247.049,0.773,247.822,99.69,0.31
2001,India,IND,3466.253,224.351,3690.6040000000003,93.92,6.08
2001,Indonesia,IDN,1195.066,51.253,1246.319,95.89,4.11
2001,Iran,IRN,1479.933,12.209,1492.142,99.18,0.82
2001,Ireland,IRL,180.125,3.042,183.167,98.34,1.66
2001,Israel,ISR,227.155,0.059,227.214,99.97,0.03
2001,Italy,ITA,1937.946,159.591,2097.537,92.39,7.61
2001,Japan,JPN,4988.117,291.63,5279.747,94.48,5.52
2001,Kazakhstan,KAZ,392.451,23.741,416.192,94.3,5.7
2001,Latvia,LVA,32.323,8.341,40.664,79.49,20.51
2001,Lithuania,LTU,58.273,0.963,59.236000000000004,98.37,1.63
2001,Luxembourg,LUX,39.367,0.499,39.866,98.75,1.25
2001,Malaysia,MYS,606.162,19.653,625.815,96.86,3.14
2001,Mexico,MEX,1552.589,102.405,1654.994,93.81,6.19
2001,Morocco,MAR,123.768,3.138,126.906,97.53,2.47
2001,Netherlands,NLD,1024.024,10.334,1034.358,99.0,1.0
2001,New Zealand,NZL,153.164,74.319,227.483,67.33,32.67
2001,North Macedonia,MKD,27.186,1.839,29.025,93.66,6.34
2001,Norway,NOR,170.193,354.804,524.997,32.42,67.58
2001,Pakistan,PAK,432.748,56.522,489.27,88.45,11.55
2001,Peru,PER,93.803,52.272,146.075,64.22,35.78
2001,Philippines,PHL,250.42,50.307,300.727,83.27,16.73
2001,Poland,POL,1002.168,8.289,1010.457,99.18,0.82
2001,Portugal,PRT,251.089,46.575,297.664,84.35,15.65
2001,Romania,ROU,365.912,43.841,409.753,89.3,10.7
2001,Russia,RUS,6431.018,511.218,6942.236,92.64,7.36
2001,Slovakia,SVK,161.038,15.305,176.34300000000002,91.32,8.68
2001,Slovenia,SVN,55.992,11.382,67.374,83.11,16.89
2001,South Africa,ZAF,1154.88,6.438,1161.3180000000002,99.45,0.55
2001,South Korea,KOR,1976.825,7.181,1984.006,99.64,0.36
2001,Spain,ESP,1271.771,146.484,1418.2549999999999,89.67,10.33
2001,Sweden,SWE,236.864,245.743,482.60699999999997,49.08,50.92
2001,Switzerland,CHE,189.826,124.244,314.07,60.44,39.56
2001,Taiwan,TWN,931.724,19.206,950.93000000000006,97.98,2.02
2001,Thailand,THA,762.356,20.121,782.477,97.43,2.57
2001,Turkey,TUR,714.071,71.559,785.63,90.89,9.11
2001,Ukraine,UKR,1312.779,35.394,1348.173,97.37,2.63
2001,United Kingdom,GBR,2408.995,29.2,2438.1949999999997,98.8,1.2
2001,United States,USA,22744.744,886.572,23631.316,96.25,3.75
2001,Uzbekistan,UZB,583.859,17.677,601.53600000000006,97.06,2.94
2001,Venezuela,VEN,672.633,177.563,850.196,79.12,20.88
2001,Vietnam,VNM,188.548,53.497,242.04500000000002,77.9,22.1
2002,Algeria,DZA,321.784,0.166,321.95,99.95,0.05
2002,Argentina,ARG,531.831,106.339,638.17000000000007,83.34,16.66
2002,Australia,AUS,1288.995,52.75,1341.745,96.07,3.93
2002,Austria,AUT,282.885,123.122,406.007,69.67,30.33
2002,Azerbaijan,AZE,119.713,5.896,125.609,95.31,4.69
2002,Bangladesh,BGD,153.837,2.186,156.023,98.6,1.4
2002,Belarus,BLR,256.441,0.085,256.52599999999995,99.97,0.03
2002,Belgium,BEL,597.305,3.519,600.824,99.41,0.59
2002,Brazil,BRA,1367.077,944.3,2311.377,59.15,40.85
2002,Bulgaria,BGR,155.022,6.404,161.426,96.03,3.97
2002,Canada,CAN,2428.989,1054.336,3483.325,69.73,30.27
2002,Chile,CHL,247.417,73.385,320.802,77.12,22.88
2002,China,CHN,12657.19,852.921,13510.111,93.69,6.31
2002,Colombia,COL,216.208,100.728,316.936,68.22,31.78
2002,Croatia,HRV,84.543,17.079,101.62200000000001,83.19,16.81
2002,Czechia,CZE,424.654,9.619,434.273,97.79,2.21
2002,Denmark,DNK,216.425,20.33,236.755,91.41,8.59
2002,Ecuador,ECU,82.147,21.962,104.10900000000001,78.9,21.1
2002,Egypt,EGY,568.773,41.471,610.244,93.2,6.8
2002,Estonia,EST,57.499,0.107,57.606,99.81,0.19
2002,Finland,FIN,245.975,60.347,306.322,80.3,19.7
2002,France,FRA,1697.533,192.254,1889.7869999999998,89.83,10.17
2002,Germany,DEU,3408.056,141.96,3550.016,96.0,4.0
2002,Greece,GRC,365.895,10.475,376.37,97.22,2.78
2002,Hungary,HUN,241.128,0.703,241.831,99.71,0.29
2002,India,IND,3589.969,221.578,3811.547,94.19,5.81
2002,Indonesia,IDN,1232.899,47.155,1280.0539999999999,96.32,3.68
2002,Iran,IRN,1602.894,23.474,1626.368,98.56,1.44
2002,Ireland,IRL,177.301,4.053,181.35399999999998,97.77,2.23
2002,Israel,ISR,231.573,0.211,231.78400000000002,99.91,0.09
2002,Italy,ITA,1942.135,141.217,2083.352,93.22,6.78
2002,Japan,JPN,5021.025,291.208,5312.2329999999993,94.52,5.48
2002,Kazakhstan,KAZ,397.997,25.947,423.944,93.88,6.12
2002,Latvia,LVA,33.766,7.256,41.022,82.31,17.69
2002,Lithuania,LTU,56.747,1.044,57.791,98.19,1.81
2002,Luxembourg,LUX,43.133,0.449,43.582,98.97,1.03
2002,Malaysia,MYS,642.078,17.096,659.174,97.41,2.59
2002,Mexico,MEX,1601.973,90.787,1692.76,94.64,5.36
2002,Morocco,MAR,127.068,3.024,130.09199999999998,97.68,2.32
2002,Netherlands,NLD,1022.69,12.41,1035.1000000000001,98.8,1.2
2002,New Zealand,NZL,152.584,82.709,235.293,64.85,35.15
2002,North Macedonia,MKD,26.152,2.21,28.362000000000002,92.21,7.79
2002,Norway,NOR,167.617,378.648,546.265,30.68,69.32
2002,Pakistan,PAK,446.136,62.663,508.79900000000004,87.68,12.32
2002,Peru,PER,96.151,53.426,149.577,64.28,35.72
2002,Philippines,PHL,252.952,49.216,302.168,83.71,16.29
2002,Poland,POL,991.386,8.193,999.579,99.18,0.82
2002,Portugal,PRT,266.614,28.8,295.414,90.25,9.75
2002,Romania,ROU,379.02,46.845,425.865,89.0,11.0
2002,Russia,RUS,6427.902,473.869,6901.771,93.13,6.87
2002,Slovakia,SVK,160.25,15.892,176.142,90.98,9.02
2002,Slovenia,SVN,56.296,9.996,66.292,84.92,15.08
2002,South Africa,ZAF,1119.46,8.079,1127.539,99.28,0.72
2002,South Korea,KOR,2062.423,10.071,2072.4939999999997,99.51,0.49
2002,Spain,ESP,1334.461,104.112,1438.573,92.76,7.24
2002,Sweden,SWE,242.443,208.796,451.23900000000003,53.73,46.27
2002,Switzerland,CHE,180.875,105.621,286.496,63.13,36.87
2002,Taiwan,TWN,972.729,13.264,985.993,98.65,1.35
2002,Thailand,THA,824.352,23.904,848.256,97.18,2.82
2002,Turkey,TUR,760.467,99.166,859.633,88.46,11.54
2002,Ukraine,UKR,1306.632,28.164,1334.796,97.89,2.11
2002,United Kingdom,GBR,2351.462,33.892,2385.354,98.58,1.42
2002,United States,USA,22941.979,1055.992,23997.970999999998,95.6,4.4
2002,Uzbekistan,UZB,598.691,18.056,616.74700000000007,97.07,2.93
2002,Venezuela,VEN,686.32,173.77,860.09,79.8,20.2
2002,Vietnam,VNM,211.638,53.117,264.755,79.94,20.06
2003,Algeria,DZA,336.154,0.769,336.923,99.77,0.23
2003,Argentina,ARG,579.387,101.063,680.44999999999993,85.15,14.85
2003,Australia,AUS,1306.224,54.638,1360.8619999999999,95.99,4.01
2003,Austria,AUT,307.114,103.14,410.25399999999996,74.86,25.14
2003,Azerbaijan,AZE,128.872,7.163,136.03500000000003,94.73,5.27
2003,Bangladesh,BGD,162.741,2.175,164.91600000000003,98.68,1.32
2003,Belarus,BLR,254.505,0.081,254.58599999999998,99.97,0.03
2003,Belgium,BEL,626.13,3.707,629.837,99.41,0.59
2003,Brazil,BRA,1360.113,997.334,2357.447,57.69,42.31
2003,Bulgaria,BGR,168.577,8.784,177.361,95.05,4.95
2003,Canada,CAN,2495.393,1008.656,3504.049,71.21,28.79
2003,Chile,CHL,251.507,70.983,322.49,77.99,22.01
2003,China,CHN,14859.567,838.57,15698.136999999999,94.66,5.34
2003,Colombia,COL,216.349,106.515,322.864,67.01,32.99
2003,Croatia,HRV,90.491,15.828,106.319,85.11,14.89
2003,Czechia,CZE,436.258,6.292,442.54999999999995,98.58,1.42
2003,Denmark,DNK,231.08,24.152,255.23200000000003,90.54,9.46
2003,Ecuador,ECU,85.783,20.824,106.607,80.47,19.53
2003,Egypt,EGY,607.635,38.357,645.992,94.06,5.94
2003,Estonia,EST,62.686,0.138,62.824,99.78,0.22
2003,Finland,FIN,273.592,58.076,331.668,82.49,17.51
2003,France,FRA,1730.169,187.52,1917.689,90.22,9.78
2003,Germany,DEU,3405.057,146.061,3551.118,95.89,4.11
2003,Greece,GRC,381.198,17.118,398.316,95.7,4.3
2003,Hungary,HUN,252.717,1.021,253.738,99.6,0.4
2003,India,IND,3728.399,225.192,3953.591,94.3,5.7
2003,Indonesia,IDN,1343.931,44.73,1388.661,96.78,3.22
2003,Iran,IRN,1628.308,27.886,1656.194,98.32,1.68
2003,Ireland,IRL,173.529,3.326,176.855,98.12,1.88
2003,Israel,ISR,238.592,0.245,238.83700000000002,99.9,0.1
2003,Italy,ITA,2013.508,136.277,2149.785,93.66,6.34
2003,Japan,JPN,5200.919,328.998,5529.9169999999995,94.05,5.95
2003,Kazakhstan,KAZ,439.678,25.012,464.69,94.62,5.38
2003,Latvia,LVA,33.731,6.787,40.518,83.25,16.75
2003,Lithuania,LTU,58.078,0.965,59.043000000000006,98.37,1.63
2003,Luxembourg,LUX,45.285,0.419,45.703999999999994,99.08,0.92
2003,Malaysia,MYS,698.065,16.091,714.15600000000006,97.75,2.25
2003,Mexico,MEX,1633.6,78.122,1711.722,95.44,4.56
2003,Morocco,MAR,125.681,4.77,130.451,96.34,3.66
2003,Netherlands,NLD,1029.642,12.253,1041.895,98.82,1.18
2003,New Zealand,NZL,149.795,78.276,228.07099999999997,65.68,34.32
2003,North Macedonia,MKD,27.991,3.985,31.976,87.54,12.46
2003,Norway,NOR,174.418,307.609,482.027,36.18,63.82
2003,Pakistan,PAK,479.967,74.659,554.626,86.54,13.46
2003,Peru,PER,93.116,54.555,147.671,63.06,36.94
2003,Philippines,PHL,261.583,50.159,311.742,83.91,16.09
2003,Poland,POL,1027.221,6.986,1034.207,99.32,0.68
2003,Portugal,PRT,251.62,51.745,303.365,82.94,17.06
2003,Romania,ROU,389.129,38.462,427.591,91.0,9.0
2003,Russia,RUS,6577.551,452.522,7030.073,93.56,6.44
2003,Slovakia,SVK,159.734,10.435,170.169,93.87,6.13
2003,Slovenia,SVN,56.757,8.965,65.722,86.36,13.64
2003,South Africa,ZAF,1218.415,4.302,1222.7169999999999,99.65,0.35
2003,South Korea,KOR,2107.564,14.864,2122.428,99.3,0.7
2003,Spain,ESP,1368.103,166.572,1534.6750000000002,89.15,10.85
2003,Sweden,SWE,255.924,171.644,427.568,59.86,40.14
2003,Switzerland,CHE,178.532,103.864,282.396,63.22,36.78
2003,Taiwan,TWN,1023.286,14.529,1037.815,98.6,1.4
2003,Thailand,THA,887.269,24.834,912.103,97.28,2.72
2003,Turkey,TUR,807.152,103.137,910.289,88.67,11.33
2003,Ukraine,UKR,1338.498,26.881,1365.3790000000001,98.03,1.97
2003,United Kingdom,GBR,2389.559,33.002,2422.561,98.64,1.36
2003,United States,USA,23040.119,1102.699,24142.818,95.43,4.57
2003,Uzbekistan,UZB,544.698,20.75,565.448,96.33,3.67
2003,Venezuela,VEN,628.227,175.55,803.777,78.16,21.84
2003,Vietnam,VNM,230.267,55.062,285.329,80.7,19.3
2004,Algeria,DZA,349.055,0.723,349.778,99.79,0.21
2004,Argentina,ARG,632.297,90.76,723.057,87.45,12.55
2004,Australia,AUS,1347.753,56.691,1404.444,95.96,4.04
2004,Austria,AUT,302.397,115.473,417.87,72.37,27.63
2004,Azerbaijan,AZE,145.959,7.939,153.898,94.84,5.16
2004,Bangladesh,BGD,172.915,2.164,175.07899999999998,98.76,1.24
2004,Belarus,BLR,284.983,0.098,285.081,99.97,0.03
2004,Belgium,BEL,629.156,4.636,633.79199999999992,99.27,0.73
2004,Brazil,BRA,1433.446,1045.503,2478.9489999999996,57.82,42.18
2004,Bulgaria,BGR,162.37,9.132,171.502,94.68,5.32
2004,Canada,CAN,2508.973,1010.894,3519.867,71.28,28.72
2004,Chile,CHL,277.375,66.924,344.299,80.56,19.44
2004,China,CHN,17332.893,1036.686,18369.579,94.36,5.64
2004,Colombia,COL,227.413,112.117,339.53000000000003,66.98,33.02
2004,Croatia,HRV,88.545,21.996,110.541,80.1,19.9
2004,Czechia,CZE,446.547,8.484,455.031,98.14,1.86
2004,Denmark,DNK,213.308,28.344,241.652,88.27,11.73
2004,Ecuador,ECU,92.688,21.368,114.056,81.27,18.73
2004,Egypt,EGY,643.623,38.431,682.05400000000009,94.37,5.63
2004,Estonia,EST,63.917,0.185,64.102,99.71,0.29
2004,Finland,FIN,253.283,77.156,330.43899999999996,76.65,23.35
2004,France,FRA,1742.166,189.317,1931.483,90.2,9.8
2004,Germany,DEU,3366.811,181.111,3547.922,94.9,5.1
2004,Greece,GRC,381.141,17.092,398.233,95.71,4.29
2004,Hungary,HUN,253.057,2.922,255.97899999999998,98.86,1.14
2004,India,IND,3964.438,324.367,4288.805,92.44,7.56
2004,Indonesia,IDN,1328.325,47.116,1375.441,96.57,3.43
2004,Iran,IRN,1797.438,34.52,1831.958,98.12,1.88
2004,Ireland,IRL,176.311,4.051,180.362,97.75,2.25
2004,Israel,ISR,243.354,0.236,243.59,99.9,0.1
2004,Italy,ITA,2038.851,158.669,2197.52,92.78,7.22
2004,Japan,JPN,5122.87,328.158,5451.028,93.98,6.02
2004,Kazakhstan,KAZ,470.586,23.217,493.803,95.3,4.7
2004,Latvia,LVA,36.334,9.222,45.556000000000004,79.76,20.24
2004,Lithuania,LTU,59.859,1.245,61.104,97.96,2.04
2004,Luxembourg,LUX,51.204,0.576,51.78,98.89,1.11
2004,Malaysia,MYS,753.741,17.899,771.64,97.68,2.32
2004,Mexico,MEX,1723.788,93.88,1817.6680000000001,94.84,5.16
2004,Morocco,MAR,143.404,5.159,148.563,96.53,3.47
